,Unnamed: 0,Numero_pendiente,longitud,latitud,fecha,anomalia,distancia_km,velocidad_kmh,fuera_del_recinto,anomalia_prediccion
102,102,1001,-8.417265258359764,43.311010920444495,20240214035035,False,0.024611833809662247,0.09844733523864899,False,False
103,103,1001,-8.418074767001642,43.310938215965,20240214035535,False,0.06599441116949156,0.26397764467796625,False,False
104,104,1001,-8.417712471203105,43.31084228197054,20240214040035,False,0.031194046638722724,0.1247761865548909,False,False
105,105,1001,-8.417045415982262,43.31095286863923,20240214040535,False,0.05535461953400892,0.22141847813603568,False,False
106,106,1001,-8.415787984297696,43.31055568411106,20240214041035,False,0.1109116965466883,0.4436467861867532,False,True
107,107,1001,-8.415888254875211,43.312223234403454,20240214041535,False,0.1856005286017491,0.7424021144069964,False,True
108,108,1001,-8.416686528250105,43.31270678684057,20240214042035,False,0.08403872192407204,0.33615488769628815,False,False
109,109,1001,-8.417078853178353,43.3131105619909,20240214042535,False,0.05498511700499607,0.2199404680199843,False,False
110,110,1001,-8.41711939184627,43.31305006957631,20240214043035,False,0.007483493789571228,0.02993397515828491,False,True
111,111,1001,-8.418724169238056,43.31307070178634,20240214043535,False,0.12985839802197693,0.5194335920879077,False,True
112,112,1001,-8.4180842514418,43.31296155121411,20240214044035,False,0.0531775947969993,0.2127103791879972,False,False
113,113,1001,-8.418194737420393,43.312160353079406,20240214044535,False,0.08953652298931025,0.358146091957241,False,False
114,114,1001,-8.417848316390613,43.31083900546621,20240214045035,False,0.14957672061696634,0.5983068824678653,False,False
115,115,1001,-8.417105258522882,43.31204598206666,20240214045535,False,0.14706017751270647,0.5882407100508259,False,False
116,116,1001,-8.416905983302863,43.31109287017818,20240214050035,False,0.10720062460177113,0.4288024984070845,False,False
117,117,1001,-8.416421374836252,43.31087322237055,20240214050535,False,0.046194341673259406,0.18477736669303763,False,False
118,118,1001,-8.416238716569525,43.311046342328765,20240214051035,False,0.024268918877555355,0.09707567551022142,False,True
119,119,1001,-8.41683459586401,43.31123900396877,20240214051535,False,0.0527578226891133,0.2110312907564532,False,False
120,120,1001,-8.417620201252824,43.311391127522434,20240214052035,False,0.06577525792103867,0.26310103168415466,False,False
121,121,1001,-8.41798140018152,43.311306578836486,20240214052535,False,0.030699408928992873,0.12279763571597149,False,False
122,122,1001,-8.417341039399576,43.31132059671957,20240214053035,False,0.051834762374564906,0.20733904949825963,False,False
123,123,1001,-8.418160197256823,43.31152771233285,20240214053535,False,0.070164878408771,0.280659513635084,False,False
124,124,1001,-8.41817627391667,43.31122602944951,20240214054035,False,0.03357081544343406,0.13428326177373623,False,False
125,125,1001,-8.418109915121885,43.31220588296661,20240214054535,False,0.10908694608145163,0.4363477843258065,False,False
126,126,1001,-8.418879221628352,43.31130794315712,20240214055035,False,0.11765876889962731,0.47063507559850926,False,False
127,127,1001,-8.419315294894192,43.31148600715885,20240214055535,False,0.04045842688761579,0.16183370755046317,False,False
128,128,1001,-8.419186616935033,43.31070610177897,20240214060035,False,0.08734424885595171,0.34937699542380685,False,False
129,129,1001,-8.41899933883247,43.3120918013108,20240214060535,False,0.15482602061611642,0.6193040824644657,False,False
130,130,1001,-8.419260900517127,43.31186401753147,20240214061035,False,0.03300581957732243,0.13202327830928973,False,True
131,131,1001,-8.41847122730177,43.31165690893889,20240214061535,False,0.06791537590545517,0.2716615036218207,False,False
132,132,1001,-8.417992528128911,43.310921723918526,20240214062035,False,0.09045989226279175,0.361839569051167,False,False
133,133,1001,-8.418450737882296,43.31260751115406,20240214062535,False,0.19108192276848887,0.7643276910739555,False,True
134,134,1001,-8.419434516728629,43.31114557586876,20240214063035,False,0.18100074676843209,0.7240029870737283,False,True
135,135,1001,-8.41919768693828,43.3111323771538,20240214063535,False,0.01921797522661679,0.07687190090646716,False,True
136,136,1001,-8.417344301543714,43.31126327891739,20240214064035,False,0.15066168323872017,0.6026467329548807,False,False
137,137,1001,-8.417865021064793,43.3131587567885,20240214064535,False,0.2149370466588784,0.8597481866355136,False,True
138,138,1001,-8.417780542593194,43.31239707839634,20240214065035,False,0.08497011912782618,0.3398804765113047,False,False
139,139,1001,-8.417964072717778,43.31170471936207,20240214065535,False,0.07840578374438713,0.3136231349775485,False,False
140,140,1001,-8.418022788551832,43.31099190953868,20240214070035,False,0.07940307927933678,0.3176123171173471,False,False
141,141,1001,-8.417945134659687,43.31213085417072,20240214070535,False,0.1268006184637079,0.5072024738548316,False,False
142,142,1001,-8.417201562051696,43.31267090409524,20240214071035,False,0.0850026725941618,0.3400106903766472,False,False
143,143,1001,-8.4183507710855,43.31129429073186,20240214071535,False,0.17909950260269777,0.7163980104107911,False,False
144,144,1001,-8.419194485625445,43.31191283674052,20240214072035,False,0.09690502997025864,0.38762011988103456,False,False
145,145,1001,-8.417968932285094,43.31082822870951,20240214072535,False,0.15613312184087694,0.6245324873635077,False,False
146,146,1001,-8.418358806993126,43.31081329117287,20240214073035,False,0.03158855286541835,0.1263542114616734,False,False
147,147,1001,-8.419221369885454,43.31128497570409,20240214073535,False,0.08730132077307781,0.34920528309231125,False,False
148,148,1001,-8.419547992737112,43.31125542445104,20240214074035,False,0.026630441589480584,0.10652176635792233,False,True
149,149,1001,-8.418265135044855,43.31118694738099,20240214074535,False,0.1040745457505977,0.4162981830023908,False,False
150,150,1001,-8.418866524889484,43.31276099325194,20240214075035,False,0.18166353472373936,0.7266541388949574,False,True
151,151,1001,-8.418018200714355,43.31181573980072,20240214075535,False,0.12553296544936002,0.5021318617974401,False,False
152,152,1001,-8.418453387251951,43.31125525343455,20240214080035,False,0.07158194475035479,0.28632777900141915,False,False
153,153,1001,-8.41847330618148,43.31064559852586,20240214080535,False,0.06780968760828236,0.27123875043312945,False,False
154,154,1001,-8.418156556010679,43.311214367334365,20240214081035,False,0.06823956738887381,0.27295826955549524,False,False
155,155,1001,-8.418092511181863,43.310641749685175,20240214081535,False,0.06388268932050338,0.2555307572820135,False,False
156,156,1001,-8.417679018238358,43.31074236608447,20240214082035,False,0.03527701977088773,0.1411080790835509,False,False
157,157,1001,-8.416561783614746,43.31046779034903,20240214082535,False,0.09541284791710689,0.38165139166842754,False,False
158,158,1001,-8.417016402874635,43.31115055675378,20240214083035,False,0.0843616391974079,0.3374465567896316,False,False
159,159,1001,-8.417983714822663,43.31220340512287,20240214083535,False,0.14082264747413006,0.5632905898965203,False,False
160,160,1001,-8.41567262939221,43.31212795521861,20240214084035,False,0.18717444427349397,0.7486977770939759,False,True
161,161,1001,-8.415665503153694,43.31091982128701,20240214084535,False,0.13433960123085473,0.5373584049234189,False,True
162,162,1001,-8.415764964492967,43.310450452195376,20240214085035,False,0.05280824045832791,0.21123296183331164,False,True
163,163,1001,-8.415726592989804,43.31206220672422,20240214085535,False,0.1792458154325324,0.7169832617301296,False,True
164,164,1001,-8.41711220042335,43.310985832862855,20240214090035,False,0.16399199453511737,0.6559679781404695,False,False
165,165,1001,-8.417928612630575,43.31233872963811,20240214090535,False,0.16429867531636755,0.6571947012654702,False,False
166,166,1001,-8.417495701508003,43.31281080838633,20240214091035,False,0.06310551314333145,0.2524220525733258,False,False
167,167,1001,-8.416777134162228,43.31308715938621,20240214091535,False,0.0657588029678958,0.2630352118715832,False,False
168,168,1001,-8.417027564380598,43.313017912635495,20240214092035,False,0.02167536990376704,0.08670147961506816,False,True
169,169,1001,-8.41612464704534,43.3123202627439,20240214092535,False,0.10655818139279766,0.42623272557119063,False,False
170,170,1001,-8.418272270292602,43.31179273532228,20240214093035,False,0.18339506055222185,0.7335802422088874,False,False
171,171,1001,-8.416720987210292,43.31130050798759,20240214093535,False,0.13692800823013165,0.5477120329205266,False,False
172,172,1001,-8.416255636230206,43.31105531102303,20240214094035,False,0.04648647350595344,0.18594589402381376,False,False
173,173,1001,-8.416733073120534,43.311654233753,20240214094535,False,0.07698959251079404,0.30795837004317617,False,False
174,174,1001,-8.416082918064847,43.3123858142595,20240214095035,False,0.09687412552200819,0.38749650208803277,False,False
175,175,1001,-8.417419416063208,43.310486831401256,20240214095535,False,0.23723537940855455,0.9489415176342182,False,True
176,176,1001,-8.416817740694137,43.31123072653355,20240214100035,False,0.09597951299478641,0.38391805197914564,False,False
177,177,1001,-8.418849652487499,43.31162070915923,20240214100535,False,0.17002374867013828,0.6800949946805531,False,False
178,178,1001,-8.41929411399832,43.31119835829912,20240214101035,False,0.059150252429058525,0.2366010097162341,False,False
179,179,1001,-8.4191419812942,43.31253829689795,20240214101535,False,0.14950194676736134,0.5980077870694454,False,False
180,180,1001,-8.418357519939951,43.31161103653184,20240214102035,False,0.12107591215279925,0.484303648611197,False,False
181,181,1001,-8.417852975041564,43.3113191394424,20240214102535,False,0.05215320840808258,0.20861283363233032,False,False
182,182,1001,-8.417088312165596,43.31102495629116,20240214103035,False,0.06998420576451833,0.2799368230580733,False,False
183,183,1001,-8.418880422782577,43.31092192741628,20240214103535,False,0.14545159747854403,0.5818063899141761,False,False
184,184,1001,-8.417712313252482,43.31216936567463,20240214104035,False,0.16784648017657966,0.6713859207063186,False,False
185,185,1001,-8.417812064921193,43.31262516739508,20240214104535,False,0.05132140589190717,0.20528562356762867,False,False
186,186,1001,-8.41722370027123,43.31196613872766,20240214105035,False,0.08738508108696436,0.3495403243478574,False,False
187,187,1001,-8.41820449878978,43.31198980769528,20240214105535,False,0.07939875931114543,0.3175950372445817,False,False
188,188,1001,-8.418687302942597,43.31153622619389,20240214110035,False,0.06379435074695622,0.2551774029878249,False,False
189,189,1001,-8.419104870843245,43.31249329975846,20240214110535,False,0.11165572001174509,0.44662288004698036,False,False
190,190,1001,-8.419476118982447,43.310880646432594,20240214111035,False,0.1818172122547051,0.7272688490188204,False,True
191,191,1001,-8.418826115913278,43.31167114258173,20240214111535,False,0.10243109477283768,0.40972437909135073,False,False
192,192,1001,-8.416876043937712,43.31201020309373,20240214112035,False,0.16222011532167874,0.648880461286715,False,False
193,193,1001,-8.41604860529989,43.31196911179751,20240214112535,False,0.06710270816453648,0.2684108326581459,False,False
194,194,1001,-8.415734631306481,43.31090086599704,20240214113035,False,0.12146957838783654,0.48587831355134614,False,True
195,195,1001,-8.416483039893036,43.31267839848312,20240214113535,False,0.2067201192857017,0.8268804771428068,False,True
196,196,1001,-8.41631410136155,43.31170653887565,20240214114035,False,0.10892685073541349,0.43570740294165394,False,False
197,197,1001,-8.41735472331856,43.31279950777896,20240214114535,False,0.14784778403064833,0.5913911361225933,False,False
198,198,1001,-8.418402012872319,43.312873612403,20240214115035,False,0.08513334921227488,0.3405333968490995,False,False
199,199,1001,-8.418982181793586,43.31280265214362,20240214115535,False,0.04759859882068465,0.1903943952827386,False,False
200,200,1001,-8.418600262768665,43.31314357854909,20240214120035,False,0.0489073404084314,0.1956293616337256,False,True
201,201,1001,-8.41875426034022,43.31280269199092,20240214120535,False,0.03990010266440208,0.15960041065760833,False,False
202,202,1001,-8.41589751308823,43.312272702348686,20240214121035,False,0.23852824249475915,0.9541129699790366,False,True
203,203,1001,-8.41573299132671,43.311314241788175,20240214121535,False,0.10740402084897788,0.4296160833959115,False,False
204,204,1001,-8.416033632074303,43.3127400824096,20240214122035,False,0.16040133787337882,0.6416053514935153,False,True
205,205,1001,-8.416009936310102,43.31243708622746,20240214122535,False,0.03374614117480097,0.1349845646992039,False,True
206,206,1001,-8.41676733655166,43.31203694657846,20240214123035,False,0.07572919023789733,0.3029167609515893,False,False
207,207,1001,-8.418814547015213,43.31154747894699,20240214123535,False,0.17435036285764915,0.6974014514305966,False,False
208,208,1001,-8.417123995268618,43.3112608910088,20240214124035,False,0.14044474626115502,0.5617789850446201,False,False
209,209,1001,-8.417564275113483,43.31090779846509,20240214124535,False,0.053014242920517624,0.2120569716820705,False,False
210,210,1001,-8.417858219717223,43.31160440758903,20240214125035,False,0.08102831441913755,0.3241132576765502,False,False
211,211,1001,-8.417916047825106,43.31211249667549,20240214125535,False,0.05669033583321013,0.2267613433328405,False,False
212,212,1001,-8.417883605166756,43.3117532810346,20240214130035,False,0.04002911284448727,0.16011645137794908,False,False
213,213,1001,-8.4177487252929,43.310980354873,20240214130535,False,0.08663554935904652,0.3465421974361861,False,False
214,214,1001,-8.419106486900107,43.31220247362914,20240214131035,False,0.17474332711102997,0.6989733084441199,False,True
215,215,1001,-8.419299344732107,43.31241670149962,20240214131535,False,0.028476671218857854,0.11390668487543142,False,True
216,216,1001,-8.417766649521765,43.31190223644183,20240214132035,False,0.1365668297764069,0.5462673191056276,False,False
217,217,1001,-8.417025510380155,43.31272507522523,20240214132535,False,0.10939442277894156,0.4375776911157662,False,False
218,218,1001,-8.416049845759355,43.31306113808444,20240214133035,False,0.08733670594783889,0.34934682379135557,False,True
219,219,1001,-8.416924719706167,43.312421730129856,20240214133535,False,0.10032663612121437,0.4013065444848575,False,False
220,220,1001,-8.41670895818559,43.31146199026779,20240214134035,False,0.10813658763271985,0.4325463505308794,False,False
221,221,1001,-8.417018862563053,43.3108562133847,20240214134535,False,0.07187487599687407,0.2874995039874963,False,False
222,222,1001,-8.417209964419087,43.31058042383574,20240214135035,False,0.03434392561742452,0.13737570246969807,False,True
223,223,1001,-8.416469189501809,43.31109219934081,20240214135535,False,0.0826483110938173,0.3305932443752692,False,False
224,224,1001,-8.416295677990599,43.31060655241071,20240214140035,False,0.05579649272406862,0.22318597089627448,False,False
225,225,1001,-8.416857992546378,43.31185201510869,20240214140535,False,0.14577101728963018,0.5830840691585207,False,False
226,226,1001,-8.416628735235886,43.31288084083027,20240214141035,False,0.11589419121166313,0.4635767648466525,False,False
227,227,1001,-8.416310835013293,43.31074007225564,20240214141535,False,0.2394281719852172,0.9577126879408688,False,True
228,228,1001,-8.41760637427574,43.31147804575422,20240214142035,False,0.13312134647150348,0.5324853858860139,False,False
229,229,1001,-8.417332257522757,43.31060419653464,20240214142535,False,0.0996666459836522,0.3986665839346088,False,False
230,230,1001,-8.417940901267828,43.31089217851219,20240214143035,False,0.05874132276189775,0.234965291047591,False,False
231,231,1001,-8.41865315278055,43.31191782477715,20240214143535,False,0.1277795517383416,0.5111182069533664,False,False
232,232,1001,-8.418731154700426,43.31077924654256,20240214144035,False,0.12676132690466205,0.5070453076186482,False,False
233,233,1001,-8.417321512493983,43.31118426373963,20240214144535,False,0.1226237512528446,0.4904950050113784,False,False
234,234,1001,-8.41658089495642,43.31045046947647,20240214145035,False,0.10123460010808272,0.40493840043233087,False,False
235,235,1001,-8.416330307159788,43.311125078204725,20240214145535,False,0.0777048339056544,0.3108193356226176,False,False
236,236,1001,-8.417772691965157,43.31214816913823,20240214150035,False,0.1629763712983685,0.651905485193474,False,False
237,237,1001,-8.418326003154064,43.313076182671296,20240214150535,False,0.11248271796355595,0.4499308718542238,False,False
238,238,1001,-8.418455258485684,43.31214316138112,20240214151035,False,0.10427297602101898,0.4170919040840759,False,False
239,239,1001,-8.418920764980511,43.31241709379907,20240214151535,False,0.048438951711805,0.19375580684722,False,False
240,240,1001,-8.418509217978594,43.31227475608406,20240214152035,False,0.03686769179943846,0.14747076719775384,False,False
241,241,1001,-8.417173897362197,43.31091249683568,20240214152535,False,0.18605821150001037,0.7442328460000415,False,True
242,242,1001,-8.416799056642535,43.312919143110754,20240214153035,False,0.2251805525634352,0.9007222102537408,False,True
243,243,1001,-8.416069953209918,43.3119281442452,20240214153535,False,0.12499036779993412,0.4999614711997365,False,False
244,244,1001,-8.416696567244248,43.31186994313072,20240214154035,False,0.051109973921798856,0.20443989568719542,False,False
245,245,1001,-8.417734567475932,43.311778281675466,20240214154535,False,0.08459966679121404,0.33839866716485617,False,False
246,246,1001,-8.417697279876796,43.31178099115368,20240214155035,False,0.0030319070272935298,0.012127628109174119,False,True
247,247,1001,-8.417892073747284,43.31221071273938,20240214155535,False,0.05031496299067432,0.20125985196269727,False,False
248,248,1001,-8.418380841913908,43.31160576005989,20240214160035,False,0.07803074312063733,0.31212297248254933,False,False
249,249,1001,-8.41776685970595,43.31640904091189,20240214160535,True,0.5364055305552627,2.145622122221051,True,True
250,250,1001,-8.418528679247467,43.31080199433403,20240214161035,False,0.6265143727474991,2.5060574909899964,False,True
251,251,1001,-8.417607286567252,43.3105102932191,20240214161535,False,0.08130080458792241,0.32520321835168964,False,False
252,252,1001,-8.41884975922576,43.31056232711615,20240214162035,False,0.10069558962911042,0.4027823585164417,False,False
253,253,1001,-8.41762812267485,43.3113000288864,20240214162535,False,0.1284468375591779,0.5137873502367116,False,False
254,254,1001,-8.417197289500736,43.31128193317769,20240214163035,False,0.034916569286996595,0.13966627714798638,False,False
255,255,1001,-8.41732275922438,43.31199949593876,20240214163535,False,0.08043254630319177,0.3217301852127671,False,False
256,256,1001,-8.416565454662805,43.31138800870611,20240214164035,False,0.09152911585816341,0.36611646343265364,False,False
