Numero pendiente,latitude,longitude,fecha,anomalia,distancia_en_Km,velocidad_en_m/s,fuera_del_recinto
1,42.22545684886331,-7.754297703598438,2024-02-27 20:07:46.439314,True,0.46218943520276856,1.5406314506758951,False
1,42.232168206974094,-7.744039680866464,2024-02-27 20:12:46.439314,True,1.1270655235555684,3.7568850785185615,False
1,42.22071362558029,-7.753994769568502,2024-02-27 20:17:46.439314,True,1.5146578842949818,5.048859614316606,False
1,42.22535325732692,-7.750657710567554,2024-02-27 20:22:46.439314,True,0.5845199936269123,1.9483999787563744,False
1,42.21673116509936,-7.748906124938969,2024-02-27 20:27:46.439314,True,0.9695220375792775,3.2317401252642584,False
1,42.21774649905048,-7.747989744779389,2024-02-27 20:32:46.439314,True,0.13579903730114082,0.45266345767046945,False
1,42.225193101634105,-7.749285939191004,2024-02-27 20:37:46.439314,True,0.8348754637097398,2.782918212365799,False
1,42.21333626394301,-7.751667260725224,2024-02-27 20:42:46.439314,True,1.3329240152184068,4.443080050728023,False
1,42.22010833087802,-7.751038215032681,2024-02-27 20:47:46.439314,True,0.7547992508073643,2.515997502691214,False
1,42.22203374347573,-7.752793961118176,2024-02-27 20:52:46.439314,True,0.25834135849921475,0.861137861664049,False
1,42.221182785209386,-7.744769208802375,2024-02-27 20:57:46.439314,True,0.6675427876097494,2.2251426253658315,False
1,42.22627014769327,-7.747043565038394,2024-02-27 21:02:46.439314,True,0.5958829843602139,1.9862766145340462,False
1,42.22382891947135,-7.752965645318904,2024-02-27 21:07:46.439314,True,0.5580946241302163,1.8603154137673876,False
1,42.21824520610455,-7.749081506141771,2024-02-27 21:12:46.439314,True,0.6984219155279813,2.3280730517599375,False
1,42.230228558003546,-7.750520446318171,2024-02-27 21:17:46.439314,True,1.3377454468551475,4.459151489517159,False
1,42.22038735740572,-7.744114649663393,2024-02-27 21:22:46.439314,True,1.2147781085043257,4.049260361681085,False
1,42.22809250651433,-7.751612625622862,2024-02-27 21:27:46.439314,True,1.0560504227430696,3.5201680758102323,False
1,42.22128825886558,-7.748669442927813,2024-02-27 21:32:46.439314,True,0.7944632815158795,2.6482109383862653,False
1,42.21837635204031,-7.7494872175505565,2024-02-27 21:37:46.439314,True,0.33071805460586173,1.1023935153528723,False
1,42.229627578881136,-7.748846686125798,2024-02-27 21:42:46.439314,True,1.2521906153039615,4.173968717679871,False
1,42.21589871962764,-7.753864518733888,2024-02-27 21:47:46.439314,True,1.58150869488702,5.2716956496234,False
1,42.22162411008627,-7.741962979918943,2024-02-27 21:52:46.439314,True,1.1687025362526169,3.8956751208420566,False
1,42.22209973406783,-7.740388442135407,2024-02-27 21:57:46.439314,True,0.14002720073157154,0.4667573357719052,False
1,42.22676983363455,-7.748269966034577,2024-02-27 22:02:46.439314,True,0.831166426949169,2.77055475649723,False
1,42.2228849055238,-7.7517047256171585,2024-02-27 22:07:46.439314,True,0.5163323683791637,1.7211078945972125,False
1,42.22098635130109,-7.75086160285729,2024-02-27 22:12:46.439314,True,0.2222327061089254,0.7407756870297513,False
1,42.23550193001358,-7.743497179230384,2024-02-27 22:17:46.439314,True,1.7241990703047396,5.747330234349133,False
1,42.2266489930618,-7.754819747638163,2024-02-27 22:22:46.439314,True,1.3557605618254338,4.519201872751446,False
1,42.23022921214544,-7.746999850049007,2024-02-27 22:27:46.439314,True,0.7569981616514805,2.523327205504935,False
1,42.228986564290416,-7.750406926941922,2024-02-27 22:32:46.439314,True,0.3127063397587859,1.0423544658626198,False
1,42.22995013312961,-7.746684795209916,2024-02-27 22:37:46.439314,True,0.3246525314692672,1.0821751048975574,False
1,42.21531820023986,-7.749782085915426,2024-02-27 22:42:46.439314,True,1.6468654099518478,5.489551366506159,False
1,42.218030476618985,-7.750779883016552,2024-02-27 22:47:46.439314,True,0.31258495976400114,1.041949865880004,False
1,42.21997372460133,-7.754201603013154,2024-02-27 22:52:46.439314,True,0.35508790977276217,1.1836263659092072,False
1,42.22537964543271,-7.74993439883172,2024-02-27 22:57:46.439314,True,0.6962770965023118,2.320923655007706,False
1,42.22729779191598,-7.743465918125,2024-02-27 23:02:46.439314,True,0.5737298195111354,1.9124327317037848,False
1,42.22203146432368,-7.7498821149919825,2024-02-27 23:07:46.439314,True,0.7886925750461065,2.628975250153688,False
1,42.2242557913466,-7.753432886784153,2024-02-27 23:12:46.439314,True,0.3829646553759995,1.2765488512533316,False
1,42.22795748979905,-7.75195138643896,2024-02-27 23:17:46.439314,True,0.4293058465497729,1.4310194884992429,False
1,42.21987064713608,-7.750572488682278,2024-02-27 23:22:46.439314,True,0.9063558698958427,3.0211862329861425,False
1,42.22145444619861,-7.748739767265051,2024-02-27 23:27:46.439314,True,0.2319295833486011,0.7730986111620036,False
1,42.224015123685774,-7.747480569597236,2024-02-27 23:32:46.439314,True,0.3030259669266817,1.0100865564222723,False
1,42.22009686263453,-7.750792692307748,2024-02-27 23:37:46.439314,True,0.5140152511641936,1.7133841705473116,False
1,42.22287280193735,-7.750194364345149,2024-02-27 23:42:46.439314,True,0.3125778339322819,1.0419261131076063,False
1,42.2193936967326,-7.753501260438443,2024-02-27 23:47:46.439314,True,0.4730883699125828,1.5769612330419427,False
1,42.224485020240046,-7.741703695207421,2024-02-27 23:52:46.439314,True,1.1243930863358895,3.7479769544529655,False
1,42.227237277893714,-7.745866960076348,2024-02-27 23:57:46.439314,True,0.45953533933599094,1.5317844644533032,False
1,42.21953787325821,-7.748439905844404,2024-02-28 00:02:46.439314,True,0.8819599222753687,2.939866407584562,False
1,42.22486712196659,-7.748913991184103,2024-02-28 00:07:46.439314,True,0.5938699177635248,1.9795663925450826,False
1,42.2256682546997,-7.749337765313466,2024-02-28 00:12:46.439314,True,0.09567218714031807,0.3189072904677269,False
1,42.22166876160042,-7.7471532231053475,2024-02-28 00:17:46.439314,True,0.4797251096202944,1.5990836987343147,False
1,42.2201139937636,-7.7475288865342415,2024-02-28 00:22:46.439314,True,0.1756281156867196,0.5854270522890653,False
1,42.22228741606382,-7.748504317356204,2024-02-28 00:27:46.439314,False,0.25467207149394444,0.8489069049798148,True
1,42.2252444515368,-7.74549849589897,2024-02-28 00:32:46.439314,True,0.411551022407679,1.37183674135893,False
1,42.21838847365429,-7.746654354473622,2024-02-28 00:37:46.439314,True,0.7682685675225357,2.560895225075119,False
1,42.22002640704576,-7.745870422720782,2024-02-28 00:42:46.439314,True,0.1932323406999678,0.6441078023332261,False
1,42.21640955342645,-7.749571232705562,2024-02-28 00:47:46.439314,True,0.5046037608075564,1.682012536025188,False
1,42.21984677016903,-7.750790813916105,2024-02-28 00:52:46.439314,True,0.3951763673186078,1.3172545577286927,False
1,42.22326685592186,-7.739306138527202,2024-02-28 00:57:46.439314,True,1.0193122192340103,3.397707397446701,False
1,42.22261247563563,-7.74127623733598,2024-02-28 01:02:46.439314,True,0.17779666627521384,0.5926555542507128,False
1,42.22336187135319,-7.749872589062083,2024-02-28 01:07:46.439314,True,0.7127436298107563,2.375812099369188,False
1,42.22287367434858,-7.746410058049542,2024-02-28 01:12:46.439314,True,0.29023897165063617,0.9674632388354539,False
2,42.22243591303857,-7.750457054030368,2024-02-27 17:02:46.494318,True,0.0,0.0,True
2,42.22161904433896,-7.749181288889591,2024-02-27 17:07:46.494318,True,0.13887582553386418,0.4629194184462139,True
2,42.22236758005265,-7.749752415727408,2024-02-27 17:12:46.494318,False,0.09560107011134346,0.3186702337044782,True
2,42.219007706317605,-7.747347555205108,2024-02-27 17:17:46.494318,True,0.42284096557439266,1.4094698852479757,False
2,42.22422736293084,-7.74995989128667,2024-02-27 17:22:46.494318,True,0.618981018325028,2.0632700610834265,False
2,42.22290322770983,-7.754508000462945,2024-02-27 17:27:46.494318,True,0.40240859891931874,1.3413619963977292,False
2,42.226246765459365,-7.737903783651119,2024-02-27 17:32:46.494318,True,1.4168666956206695,4.722888985402231,False
2,42.214316739507645,-7.753110812247993,2024-02-27 17:37:46.494318,True,1.82425472436629,6.080849081220967,False
2,42.22090156149043,-7.752836404605609,2024-02-27 17:42:46.494318,True,0.7325474276735628,2.4418247589118764,False
2,42.2233287292332,-7.749247082209917,2024-02-27 17:47:46.494318,True,0.40024618791687006,1.3341539597229002,False
2,42.21922165624975,-7.759290659431467,2024-02-27 17:52:46.494318,True,0.9447594507518958,3.149198169172986,False
2,42.22327583993121,-7.748472489371046,2024-02-27 17:57:46.494318,True,0.9984029536953121,3.32800984565104,False
2,42.22497675654041,-7.744930060059476,2024-02-27 18:02:46.494318,True,0.3476426352091166,1.1588087840303887,False
2,42.226991225170615,-7.742717634858826,2024-02-27 18:07:46.494318,True,0.2887240620455163,0.962413540151721,False
2,42.22412810755654,-7.7449741313516896,2024-02-27 18:12:46.494318,True,0.3686158800604506,1.228719600201502,False
2,42.227774257395055,-7.744828357537308,2024-02-27 18:17:46.494318,True,0.4056110013965689,1.3520366713218963,False
2,42.22456462698934,-7.747901685284425,2024-02-27 18:22:46.494318,True,0.4375058655739809,1.458352885246603,False
2,42.21676874036773,-7.74604867891459,2024-02-27 18:27:46.494318,True,0.8801902973892782,2.933967657964261,False
2,42.221771112025166,-7.743491325098058,2024-02-27 18:32:46.494318,True,0.5947698159539637,1.9825660531798792,False
2,42.22366585517429,-7.747044314729154,2024-02-27 18:37:46.494318,True,0.3605334587796905,1.2017781959323017,False
2,42.22315585240178,-7.751536598357456,2024-02-27 18:42:46.494318,True,0.3742307100842974,1.2474357002809915,False
2,42.21960268942044,-7.749232310975463,2024-02-27 18:47:46.494318,True,0.43829614657656163,1.4609871552552054,False
2,42.22534854114928,-7.754697930600441,2024-02-27 18:52:46.494318,True,0.7815128380710431,2.605042793570144,False
2,42.22193924459115,-7.750736044558524,2024-02-27 18:57:46.494318,True,0.500142169343324,1.6671405644777466,False
2,42.21475655961697,-7.751701900149414,2024-02-27 19:02:46.494318,True,0.8026288355418001,2.6754294518060004,False
2,42.22156128335703,-7.747957140288978,2024-02-27 19:07:46.494318,True,0.8170797250272022,2.723599083424007,False
2,42.21807493937992,-7.754997228004422,2024-02-27 19:12:46.494318,True,0.6974075616967772,2.3246918723225907,False
2,42.22664865920828,-7.753292749181727,2024-02-27 19:17:46.494318,True,0.9636303907865638,3.212101302621879,False
2,42.21856973114756,-7.751045689734672,2024-02-27 19:22:46.494318,True,0.9171936636220427,3.0573122120734757,False
2,42.22653652735686,-7.748501763155944,2024-02-27 19:27:46.494318,True,0.9102976906624536,3.034325635541512,False
2,42.22221615802012,-7.746216675671277,2024-02-27 19:32:46.494318,True,0.5159368297355138,1.7197894324517127,False
2,42.22374893278156,-7.74891669340827,2024-02-27 19:37:46.494318,True,0.28014127565876235,0.9338042521958746,False
2,42.22897686329237,-7.750401005270007,2024-02-27 19:42:46.494318,True,0.5940279820855311,1.9800932736184371,False
2,42.21157304213858,-7.746029478445045,2024-02-27 19:47:46.494318,True,1.968413408502284,6.561378028340947,False
2,42.210371984780345,-7.749252301352034,2024-02-27 19:52:46.494318,True,0.29713459823115007,0.9904486607705002,False
2,42.22648080508908,-7.752219232716572,2024-02-27 19:57:46.494318,True,1.8078055667657393,6.0260185558857975,False
2,42.22502962381224,-7.75010598701133,2024-02-27 20:02:46.494318,True,0.23731003549581342,0.7910334516527114,False
2,42.22499632465427,-7.749452503588855,2024-02-27 20:07:46.494318,True,0.053935787572722535,0.17978595857574178,False
2,42.22097980275637,-7.747842725468406,2024-02-27 20:12:46.494318,True,0.46587282066088426,1.5529094022029475,False
2,42.22600446397302,-7.751064437042065,2024-02-27 20:17:46.494318,True,0.6184989748159534,2.0616632493865112,False
2,42.22327440987567,-7.74988421354627,2024-02-27 20:22:46.494318,True,0.31874420704597234,1.062480690153241,False
2,42.22238511359235,-7.752797547465762,2024-02-27 20:27:46.494318,True,0.2594765814174459,0.8649219380581531,False
2,42.22041497703501,-7.752861402298174,2024-02-27 20:32:46.494318,True,0.2191322852290242,0.730440950763414,False
2,42.22199446255938,-7.747831603067095,2024-02-27 20:37:46.494318,True,0.4498829812045978,1.4996099373486593,False
2,42.219250860012245,-7.750774930908124,2024-02-27 20:42:46.494318,True,0.3896351781520207,1.2987839271734025,False
2,42.228536344747056,-7.7512426233760605,2024-02-27 20:47:46.494318,True,1.0332167517709558,3.4440558392365195,False
2,42.220970767574094,-7.751298883648823,2024-02-27 20:52:46.494318,True,0.8412665537640176,2.8042218458800585,False
2,42.22933239629051,-7.749570855114682,2024-02-27 20:57:46.494318,True,0.9405951618852784,3.1353172062842614,False
2,42.22325498437835,-7.745062677459167,2024-02-27 21:02:46.494318,True,0.7710156054959566,2.5700520183198554,False
2,42.22971628119958,-7.751914264959847,2024-02-27 21:07:46.494318,True,0.913487554744355,3.0449585158145167,False
2,42.223648946564005,-7.740944380527236,2024-02-27 21:12:46.494318,True,1.1273950368137313,3.757983456045771,False
2,42.21740436711709,-7.7534310609552675,2024-02-27 21:17:46.494318,True,1.2407340875098412,4.13578029169947,False
2,42.22964022976245,-7.741436039647851,2024-02-27 21:22:46.494318,True,1.6812803524328694,5.604267841442899,False
2,42.21786304387357,-7.745636014365717,2024-02-27 21:27:46.494318,True,1.3544591625426443,4.514863875142147,False
2,42.21814944398294,-7.745575129413959,2024-02-27 21:32:46.494318,True,0.032238517989532874,0.10746172663177625,False
2,42.220581420773925,-7.752157223345668,2024-02-27 21:37:46.494318,True,0.6057394685892676,2.0191315619642256,False
2,42.22184337306117,-7.748077018662323,2024-02-27 21:42:46.494318,True,0.36411385856167033,1.2137128618722344,False
2,42.22501954695766,-7.751265711752987,2024-02-27 21:47:46.494318,True,0.4400836708319682,1.466945569439894,False
2,42.21705197391643,-7.756651836866509,2024-02-27 21:52:46.494318,True,0.9907726802351778,3.302575600783926,False
2,42.22497336576501,-7.7434966357817405,2024-02-27 21:57:46.494318,True,1.3961883734055234,4.653961244685078,False
2,42.2224831878714,-7.750953429955036,2024-02-27 22:02:46.494318,True,0.6735599617168829,2.24519987238961,False
2,42.223631068070645,-7.746419179501062,2024-02-27 22:07:46.494318,True,0.3945811529611093,1.3152705098703643,False
2,42.22159896567972,-7.745823959339687,2024-02-27 22:12:46.494318,True,0.23121408584567546,0.7707136194855849,False
2,42.2319397941324,-7.742812180418836,2024-02-27 22:17:46.494318,True,1.1762851863637267,3.9209506212124228,False
2,42.21969218389339,-7.746430357567303,2024-02-27 22:22:46.494318,True,1.394077663248107,4.646925544160356,False
2,42.22454494920759,-7.754069703622659,2024-02-27 22:27:46.494318,True,0.8287876580371301,2.762625526790434,False
2,42.22191175366677,-7.754559212472236,2024-02-27 22:32:46.494318,True,0.29555943836014287,0.9851981278671428,False
2,42.22130864818167,-7.749340094907891,2024-02-27 22:37:46.494318,False,0.4349718224779238,1.4499060749264128,True
2,42.212969172187165,-7.745415921507927,2024-02-27 22:42:46.494318,True,0.9820041303640172,3.273347101213391,False
2,42.217773515420646,-7.750362059081917,2024-02-27 22:47:46.494318,True,0.671795610845408,2.2393187028180264,False
2,42.21593625676852,-7.74788353238185,2024-02-27 22:52:46.494318,True,0.28878584628459186,0.9626194876153061,False
2,42.22241489431175,-7.749158891379336,2024-02-27 22:57:46.494318,True,0.7280069857828833,2.426689952609611,True
2,42.22382992012106,-7.748451376691358,2024-02-27 23:02:46.494318,True,0.16778313644039652,0.5592771214679885,False
2,42.21858829754718,-7.740899465196253,2024-02-27 23:07:46.494318,True,0.8523069191829458,2.8410230639431524,False
2,42.22266675218393,-7.745884041995227,2024-02-27 23:12:46.494318,True,0.6116748436013355,2.038916145337785,False
2,42.223525201438086,-7.747115996794251,2024-02-27 23:17:46.494318,True,0.13929284825816582,0.4643094941938861,False
2,42.22533956792015,-7.753878291967741,2024-02-27 23:22:46.494318,True,0.5922422024518005,1.974140674839335,False
2,42.219829431927565,-7.74271548228578,2024-02-27 23:27:46.494318,True,1.1046794519268919,3.6822648397563067,False
2,42.22643795717318,-7.744420329147208,2024-02-27 23:32:46.494318,True,0.7481237456768141,2.4937458189227137,False
2,42.2245831402755,-7.744298284356323,2024-02-27 23:37:46.494318,True,0.20649090489689995,0.6883030163229997,False
2,42.22250249016065,-7.750321876287344,2024-02-27 23:42:46.494318,True,0.5473053230351012,1.8243510767836706,False
2,42.221126231982325,-7.746091445137935,2024-02-27 23:47:46.494318,True,0.38048781007064864,1.2682927002354956,False
2,42.22406828932995,-7.74985309232051,2024-02-27 23:52:46.494318,True,0.4505184330753881,1.5017281102512936,False
2,42.22002536724411,-7.749516776362868,2024-02-27 23:57:46.494318,True,0.450404636024539,1.5013487867484634,False
2,42.22178499904074,-7.749224686939708,2024-02-28 00:02:46.494318,True,0.19713496055926943,0.6571165351975649,True
2,42.22231477939182,-7.7543123952571555,2024-02-28 00:07:46.494318,True,0.42306851652844796,1.41022838842816,False
2,42.22341525720484,-7.753201691448483,2024-02-28 00:12:46.494318,True,0.15277005815845493,0.5092335271948497,False
2,42.22520752000581,-7.747921981882508,2024-02-28 00:17:46.494318,True,0.4782439177111472,1.5941463923704908,False
2,42.22980085894082,-7.752734597765609,2024-02-28 00:22:46.494318,True,0.6464472214752506,2.1548240715841684,False
2,42.21964254750719,-7.75323522719112,2024-02-28 00:27:46.494318,True,1.1303046448040965,3.7676821493469888,False
2,42.222074107503154,-7.7513357675212,2024-02-28 00:32:46.494318,True,0.31236052737305325,1.0412017579101773,False
2,42.22037797508461,-7.750493249576082,2024-02-28 00:37:46.494318,True,0.20095712625218315,0.6698570875072771,False
2,42.21536852048207,-7.742745865690477,2024-02-28 00:42:46.494318,True,0.8469487511738372,2.8231625039127906,False
2,42.22072834546066,-7.753010434291328,2024-02-28 00:47:46.494318,True,1.0342688965928253,3.447562988642751,False
2,42.22241980807375,-7.745237205272126,2024-02-28 00:52:46.494318,True,0.6671517377761289,2.2238391259204295,False
2,42.22624092267432,-7.747991496504086,2024-02-28 00:57:46.494318,True,0.4816281977742311,1.6054273259141036,False
2,42.22011747097957,-7.747430021211654,2024-02-28 01:02:46.494318,True,0.6824646276359237,2.274882092119746,False
2,42.22050529921872,-7.755598755408624,2024-02-28 01:07:46.494318,True,0.6740535503719275,2.2468451679064247,False
2,42.22119048574547,-7.74561036415178,2024-02-28 01:12:46.494318,True,0.8260305345005298,2.7534351150017655,False
3,42.2217976541893,-7.749498614049185,2024-02-27 17:02:46.544320,True,0.0,0.0,True
3,42.22266188015346,-7.749842854945319,2024-02-27 17:07:46.544320,True,0.1001911043609942,0.3339703478699807,True
3,42.22282865267415,-7.748528506625499,2024-02-27 17:12:46.544320,True,0.10980599373539257,0.36601997911797524,True
3,42.22284632365436,-7.748729950796743,2024-02-27 17:17:46.544320,True,0.016703679361215123,0.05567893120405041,True
3,42.22202859789636,-7.749407040139741,2024-02-27 17:22:46.544320,True,0.10665965289164085,0.35553217630546946,True
3,42.221512806165975,-7.749281865433642,2024-02-27 17:27:46.544320,True,0.0582722989883456,0.19424099662781866,True
3,42.22181314716912,-7.749590485500579,2024-02-27 17:32:46.544320,True,0.04196621707376956,0.13988739024589855,True
3,42.22194825556242,-7.749125353974936,2024-02-27 17:37:46.544320,True,0.041142365761516676,0.1371412192050556,True
3,42.22218282780265,-7.749331667376694,2024-02-27 17:42:46.544320,True,0.031128075784817126,0.10376025261605709,True
3,42.22214910988208,-7.748653733412815,2024-02-27 17:47:46.544320,True,0.05595010570639847,0.18650035235466156,True
3,42.22267871555998,-7.748987031837867,2024-02-27 17:52:46.544320,True,0.06497086160406382,0.2165695386802127,True
3,42.222443861625926,-7.750669850629383,2024-02-27 17:57:46.544320,True,0.14100979225955645,0.4700326408651882,True
3,42.22175356751974,-7.749026947497729,2024-02-27 18:02:46.544320,True,0.1555429710024424,0.5184765700081414,True
3,42.22157474640301,-7.7492715815148125,2024-02-27 18:07:46.544320,True,0.028305025186390463,0.09435008395463487,True
3,42.22237766122724,-7.749836173216947,2024-02-27 18:12:46.544320,True,0.1006596869985862,0.33553228999528734,True
3,42.221994374357394,-7.749120877531036,2024-02-27 18:17:46.544320,True,0.07270308711852624,0.2423436237284208,True
3,42.22270416438135,-7.748849712809834,2024-02-27 18:22:46.544320,True,0.08202283308541014,0.2734094436180338,True
3,42.22183251532313,-7.74932860363409,2024-02-27 18:27:46.544320,True,0.10463798492163967,0.34879328307213225,True
3,42.222726740193394,-7.749466283563464,2024-02-27 18:32:46.544320,True,0.1000775060841917,0.3335916869473057,True
3,42.2223449433647,-7.74930848074986,2024-02-27 18:37:46.544320,True,0.0443979670264904,0.14799322342163465,True
3,42.22193487517076,-7.749214499247982,2024-02-27 18:42:46.544320,True,0.04624956981926654,0.15416523273088847,True
3,42.22267687965012,-7.749704734722837,2024-02-27 18:47:46.544320,True,0.09185327074479506,0.3061775691493169,True
3,42.22260499382531,-7.748916403695696,2024-02-27 18:52:46.544320,True,0.06540476498722549,0.21801588329075164,True
3,42.2217767539447,-7.749424335535605,2024-02-27 18:57:46.544320,True,0.10114871213973836,0.3371623737991279,True
3,42.2226602954321,-7.74848266920235,2024-02-27 19:02:46.544320,True,0.1251590739545574,0.417196913181858,True
3,42.222610498961984,-7.749271266435941,2024-02-27 19:07:46.544320,True,0.06517205381498849,0.21724017938329496,True
3,42.22228767434423,-7.749609102707063,2024-02-27 19:12:46.544320,True,0.045414195864217397,0.15138065288072466,True
3,42.2227697258049,-7.749071865889472,2024-02-27 19:17:46.544320,True,0.06949947237968651,0.23166490793228836,True
3,42.2222041011138,-7.750082139215474,2024-02-27 19:22:46.544320,True,0.10428980460313397,0.34763268201044656,True
3,42.222718756712965,-7.7497448937004,2024-02-27 19:27:46.544320,True,0.06360918891184461,0.2120306297061487,True
3,42.22261260624381,-7.750049246907198,2024-02-27 19:32:46.544320,True,0.027702154243818295,0.09234051414606098,True
3,42.22204528960613,-7.750401882027767,2024-02-27 19:37:46.544320,True,0.0694450366806651,0.231483455602217,True
3,42.22148462860433,-7.749061292240536,2024-02-27 19:42:46.544320,True,0.126778740951067,0.4225958031702234,True
3,42.22260084829522,-7.749975835149013,2024-02-27 19:47:46.544320,True,0.14517770471344874,0.48392568237816247,True
3,42.222113053422106,-7.750460997924772,2024-02-27 19:52:46.544320,True,0.0673650912321089,0.2245503041070297,True
3,42.22256512485677,-7.749248085387434,2024-02-27 19:57:46.544320,True,0.11181345130350095,0.37271150434500316,True
3,42.2223087264732,-7.748923708693478,2024-02-27 20:02:46.544320,True,0.03906774683589509,0.13022582278631697,True
3,42.222532724811686,-7.749620454627527,2024-02-27 20:07:46.544320,True,0.06254649740792528,0.2084883246930843,True
3,42.22268140486767,-7.748690162288541,2024-02-27 20:12:46.544320,True,0.07836789954746931,0.2612263318248977,True
3,42.222576712359576,-7.74863136643438,2024-02-27 20:17:46.544320,True,0.01260791036645574,0.042026367888185805,True
3,42.22202937641816,-7.748971237807028,2024-02-27 20:22:46.544320,True,0.06698736970018009,0.2232912323339336,True
3,42.2220217557927,-7.748962038674356,2024-02-27 20:27:46.544320,True,0.0011365976743341684,0.003788658914447228,True
3,42.22238575142896,-7.748699883038559,2024-02-27 20:32:46.544320,True,0.045871421599640604,0.1529047386654687,True
3,42.222294031931625,-7.749152836922974,2024-02-27 20:37:46.544320,True,0.03866752471857084,0.12889174906190282,True
3,42.22174254310532,-7.749372626723586,2024-02-27 20:42:46.544320,True,0.06393778123683297,0.2131259374561099,True
3,42.22126057622993,-7.74940639658728,2024-02-27 20:47:46.544320,True,0.05366436816263835,0.1788812272087945,True
3,42.22233372957295,-7.749858975578689,2024-02-27 20:52:46.544320,True,0.12501337856540648,0.41671126188468827,True
